Training of Stacked_LSTM_Attention_Model |Epochs: 7 | End Accuracy after batch 72: 100% 

Epoch: 1, Idx: 1, Training Loss: 0.6869, Training Accuracy: 0.59%
Epoch: 1, Idx: 2, Training Loss: 0.7061, Training Accuracy: 0.38%
Epoch: 1, Idx: 3, Training Loss: 0.6748, Training Accuracy: 0.72%
Epoch: 1, Idx: 4, Training Loss: 0.6913, Training Accuracy: 0.53%
Epoch: 1, Idx: 5, Training Loss: 0.7040, Training Accuracy: 0.41%
Epoch: 1, Idx: 6, Training Loss: 0.6913, Training Accuracy: 0.53%
Epoch: 1, Idx: 7, Training Loss: 0.6977, Training Accuracy: 0.47%
Epoch: 1, Idx: 8, Training Loss: 0.6882, Training Accuracy: 0.56%
Epoch: 1, Idx: 9, Training Loss: 0.7000, Training Accuracy: 0.44%
Epoch: 1, Idx: 10, Training Loss: 0.6827, Training Accuracy: 0.62%
Epoch: 1, Idx: 11, Training Loss: 0.6885, Training Accuracy: 0.56%
Epoch: 1, Idx: 12, Training Loss: 0.6913, Training Accuracy: 0.53%
Epoch: 1, Idx: 13, Training Loss: 0.6852, Training Accuracy: 0.59%
Epoch: 1, Idx: 14, Training Loss: 0.6913, Training Accuracy: 0.53%
Epoch: 1, Idx: 15, Training Loss: 0.6976, Training Accuracy: 0.47%
Epoch: 1, Idx: 16, Training Loss: 0.6978, Training Accuracy: 0.47%
Epoch: 1, Idx: 17, Training Loss: 0.6945, Training Accuracy: 0.50%
Epoch: 1, Idx: 18, Training Loss: 0.6945, Training Accuracy: 0.50%
Epoch: 1, Idx: 19, Training Loss: 0.7006, Training Accuracy: 0.44%
Epoch: 1, Idx: 20, Training Loss: 0.6972, Training Accuracy: 0.47%
Epoch: 1, Idx: 21, Training Loss: 0.6942, Training Accuracy: 0.50%
Epoch: 1, Idx: 22, Training Loss: 0.6966, Training Accuracy: 0.47%
Epoch: 1, Idx: 23, Training Loss: 0.6914, Training Accuracy: 0.53%
Epoch: 1, Idx: 24, Training Loss: 0.7003, Training Accuracy: 0.41%
Epoch: 1, Idx: 25, Training Loss: 0.7017, Training Accuracy: 0.38%
Epoch: 1, Idx: 26, Training Loss: 0.6970, Training Accuracy: 0.44%
Epoch: 1, Idx: 27, Training Loss: 0.6969, Training Accuracy: 0.41%
Epoch: 1, Idx: 28, Training Loss: 0.6932, Training Accuracy: 0.50%
Epoch: 1, Idx: 29, Training Loss: 0.6918, Training Accuracy: 0.62%
Epoch: 1, Idx: 30, Training Loss: 0.6923, Training Accuracy: 0.62%
Epoch: 1, Idx: 31, Training Loss: 0.6937, Training Accuracy: 0.38%
Epoch: 1, Idx: 32, Training Loss: 0.6931, Training Accuracy: 0.50%
Epoch: 1, Idx: 33, Training Loss: 0.6931, Training Accuracy: 0.53%
Epoch: 1, Idx: 34, Training Loss: 0.6953, Training Accuracy: 0.38%
Epoch: 1, Idx: 35, Training Loss: 0.6916, Training Accuracy: 0.59%
Epoch: 1, Idx: 36, Training Loss: 0.6942, Training Accuracy: 0.44%
Epoch: 1, Idx: 37, Training Loss: 0.6938, Training Accuracy: 0.47%
Epoch: 1, Idx: 38, Training Loss: 0.6926, Training Accuracy: 0.53%
Epoch: 1, Idx: 39, Training Loss: 0.6925, Training Accuracy: 0.53%
Epoch: 1, Idx: 40, Training Loss: 0.6918, Training Accuracy: 0.56%
Epoch: 1, Idx: 41, Training Loss: 0.6900, Training Accuracy: 0.62%
Epoch: 1, Idx: 42, Training Loss: 0.6932, Training Accuracy: 0.50%
Epoch: 1, Idx: 43, Training Loss: 0.6933, Training Accuracy: 0.50%
Epoch: 1, Idx: 44, Training Loss: 0.6907, Training Accuracy: 0.56%
Epoch: 1, Idx: 45, Training Loss: 0.6948, Training Accuracy: 0.47%
Epoch: 1, Idx: 46, Training Loss: 0.6903, Training Accuracy: 0.56%
Epoch: 1, Idx: 47, Training Loss: 0.7045, Training Accuracy: 0.31%
Epoch: 1, Idx: 48, Training Loss: 0.6866, Training Accuracy: 0.62%
Epoch: 1, Idx: 49, Training Loss: 0.6883, Training Accuracy: 0.59%
Epoch: 1, Idx: 50, Training Loss: 0.6935, Training Accuracy: 0.50%
Epoch: 1, Idx: 51, Training Loss: 0.6858, Training Accuracy: 0.62%
Epoch: 1, Idx: 52, Training Loss: 0.6835, Training Accuracy: 0.66%
Epoch: 1, Idx: 53, Training Loss: 0.6867, Training Accuracy: 0.59%
Epoch: 1, Idx: 54, Training Loss: 0.6963, Training Accuracy: 0.47%
Epoch: 1, Idx: 55, Training Loss: 0.7006, Training Accuracy: 0.44%
Epoch: 1, Idx: 56, Training Loss: 0.6912, Training Accuracy: 0.53%
Epoch: 1, Idx: 57, Training Loss: 0.7076, Training Accuracy: 0.38%
Epoch: 1, Idx: 58, Training Loss: 0.6817, Training Accuracy: 0.62%
Epoch: 1, Idx: 59, Training Loss: 0.6780, Training Accuracy: 0.66%
Epoch: 1, Idx: 60, Training Loss: 0.6912, Training Accuracy: 0.53%
Epoch: 1, Idx: 61, Training Loss: 0.6911, Training Accuracy: 0.53%
Epoch: 1, Idx: 62, Training Loss: 0.6874, Training Accuracy: 0.56%
Epoch: 1, Idx: 63, Training Loss: 0.7065, Training Accuracy: 0.41%
Epoch: 1, Idx: 64, Training Loss: 0.6951, Training Accuracy: 0.50%
Epoch: 1, Idx: 65, Training Loss: 0.6991, Training Accuracy: 0.47%
Epoch: 1, Idx: 66, Training Loss: 0.7031, Training Accuracy: 0.44%
